driver_id,vehicle_type,distance_to_pickup_mi,dropoff_distance_mi,delivery_size_lbs,offered_pay_usd,acceptance_rate_7d,acceptance_rate_14d,acceptance_rate_30d,reliability_score,traffic_delay_min,weather_delay_factor,hour_of_day,day_of_week,accepted
driver_022,petrol,1.98,8.62,29,10.87,100,80,75,61,45,0.39,18,0,0
driver_022,petrol,1.85,8.61,21,15.84,87,77,55,69,34,0.96,15,5,1
driver_022,petrol,0.42,14.45,28,14.12,78,59,51,87,1,0.4,4,5,0
driver_022,petrol,0.75,12.42,25,9.29,76,59,53,92,0,0.71,1,5,1
driver_022,petrol,1.22,11.63,24,21.88,92,57,45,93,18,0.17,18,6,1
driver_022,petrol,7.79,7.32,47,18.02,74,63,52,61,33,0.11,14,4,1
driver_022,petrol,2.44,3.73,43,21.1,58,56,44,97,12,0.32,3,0,0
driver_022,petrol,4.86,4.64,4,16.04,59,53,44,77,7,0.87,10,2,0
driver_022,petrol,3.3,2.21,12,8.44,92,78,59,95,27,0.24,9,3,1
driver_022,petrol,4.14,1.47,8,14.3,76,68,46,89,18,0.34,17,3,1
driver_022,petrol,5.8,5.94,24,9.29,67,65,41,83,45,0.36,19,5,0
driver_022,petrol,2.98,11.26,48,19.53,53,48,41,89,16,0.63,23,3,1
driver_022,petrol,8.27,10.24,19,16.48,67,62,41,90,9,0.43,23,6,0
driver_022,petrol,8.45,2.67,13,20.31,85,47,41,74,1,0.16,10,5,1
driver_022,petrol,4.9,1.88,34,9.36,64,61,49,93,44,0.1,8,6,1
driver_022,petrol,7.72,7.44,10,15.95,60,56,45,84,34,0.31,21,1,1
driver_022,petrol,7.29,1.71,19,18.76,73,47,44,63,24,0.99,23,3,0
driver_022,petrol,8.93,12.71,10,21.04,59,48,46,94,18,0.95,14,5,1
driver_022,petrol,3.99,9.9,2,10.77,52,45,45,99,15,0.77,11,1,0
driver_022,petrol,8.99,11.14,23,23.07,76,54,47,82,17,0.94,18,3,1
driver_022,petrol,4.2,14.61,33,23.58,69,61,49,83,13,0.07,19,5,0
driver_022,petrol,0.25,14.36,43,24.51,60,60,58,77,24,0.24,22,2,1
driver_022,petrol,5.02,8.11,49,16.79,89,72,50,75,32,0.01,6,5,1
driver_022,petrol,1.83,4.68,16,10.28,89,89,68,96,17,0.17,19,3,1
driver_022,petrol,6.35,10.99,22,12.52,53,48,48,71,18,0.93,10,5,1
driver_022,petrol,2.08,1.15,33,14.55,100,96,86,84,20,0.91,6,2,0
driver_022,petrol,8.96,14.12,21,8.85,58,54,49,71,4,0.33,7,5,0
driver_022,petrol,7.62,3.64,8,14.98,85,64,43,73,36,0.45,1,2,0
driver_022,petrol,9.4,4.8,33,19.78,79,47,40,62,36,0.31,7,2,1
driver_022,petrol,4.78,12.55,31,18.22,80,68,63,89,14,0.9,5,4,0
driver_022,petrol,0.28,6.91,3,19.71,84,73,51,93,42,0.53,10,4,1
driver_022,petrol,1.28,9.77,12,19.1,75,45,43,75,5,0.21,21,3,0
driver_022,petrol,8.58,2.45,5,10.38,55,51,47,98,25,0.9,4,2,1
driver_022,petrol,2.74,8.93,36,19.43,65,52,50,98,21,0.85,12,3,0
driver_022,petrol,4.31,2.48,3,20.39,62,60,51,93,11,0.35,20,6,1
driver_022,petrol,7.67,14.32,21,20.42,100,72,42,67,27,0.31,10,1,1
driver_022,petrol,7.5,4.08,7,19.82,89,67,62,61,13,0.72,21,1,1
driver_022,petrol,4.11,2.22,38,24.79,57,52,49,99,18,0.35,22,0,1
driver_022,petrol,6.27,4.89,20,21.26,91,84,56,91,25,0.93,23,6,0
driver_022,petrol,6.22,3.92,22,10.61,86,85,81,68,28,0.32,15,1,0
driver_022,petrol,2.34,14.62,14,21.32,61,58,49,60,0,0.84,20,6,1
driver_022,petrol,2.16,13.44,18,22.34,94,75,73,65,19,0.34,13,5,1
driver_022,petrol,7.32,2.4,40,22.75,78,46,43,90,38,0.93,3,6,0
driver_022,petrol,4.33,11.52,5,19.75,50,49,45,80,17,0.37,8,5,1
driver_022,petrol,1.45,7.05,29,13.18,78,67,65,72,15,0.87,4,2,0
driver_022,petrol,0.18,2.5,39,18.27,51,48,44,84,6,0.05,7,4,0
driver_022,petrol,1.78,10.19,29,13.73,67,53,47,61,34,0.44,21,2,0
driver_022,petrol,6.55,1.43,49,13.53,83,69,47,98,21,0.14,17,2,1
driver_022,petrol,1.98,11.86,42,21.82,73,57,57,100,37,0.34,10,5,1
driver_022,petrol,2.0,12.37,25,13.95,62,59,42,100,2,0.1,23,3,1
driver_022,petrol,6.26,11.31,5,17.67,63,56,56,62,33,0.19,1,1,1
driver_022,petrol,5.46,8.32,16,11.65,89,78,56,62,36,0.08,9,1,1
driver_022,petrol,4.35,4.75,28,10.28,83,82,69,68,18,0.72,5,6,1
driver_022,petrol,3.33,4.21,32,11.22,58,51,49,71,41,0.87,4,1,0
driver_022,petrol,5.36,1.81,49,10.86,57,56,46,85,41,0.37,8,1,1
driver_022,petrol,5.32,6.37,34,14.46,85,81,67,79,31,0.48,9,5,1
driver_022,petrol,8.11,3.03,49,16.82,61,50,42,89,8,0.53,16,6,1
driver_022,petrol,2.75,10.47,22,8.38,77,59,59,100,10,0.44,5,4,1
driver_022,petrol,4.56,1.85,7,11.36,59,47,45,89,6,0.85,11,3,1
driver_022,petrol,2.42,2.06,29,24.16,87,87,79,79,25,0.77,3,2,1
driver_022,petrol,4.77,12.55,23,21.47,66,47,46,84,45,0.53,9,4,1
driver_022,petrol,3.79,2.51,44,22.25,56,45,43,99,23,0.08,19,5,0
driver_022,petrol,8.02,7.41,19,22.53,91,80,67,98,12,0.68,9,0,0
driver_022,petrol,1.59,8.22,8,15.54,97,55,49,77,36,0.51,5,4,0
driver_022,petrol,7.56,2.37,25,10.53,52,50,46,100,13,0.84,20,0,0
driver_022,petrol,4.05,8.08,34,11.54,78,63,63,93,39,0.67,18,5,1
driver_022,petrol,8.78,13.4,39,13.67,85,65,63,65,30,0.61,6,5,1
driver_022,petrol,7.34,9.52,21,20.37,60,46,45,95,35,0.25,12,3,0
driver_022,petrol,9.1,10.46,31,22.87,86,67,58,97,30,0.1,11,2,1
driver_022,petrol,5.58,12.51,30,16.65,51,48,43,70,29,0.68,18,5,0
driver_022,petrol,2.57,7.7,14,8.36,100,49,48,93,10,0.7,18,2,1
driver_022,petrol,5.84,5.83,42,14.75,89,47,47,69,2,0.82,8,4,1
driver_022,petrol,8.85,10.0,44,20.89,69,48,44,79,10,0.2,17,1,1
driver_022,petrol,7.92,2.36,25,9.8,63,45,43,75,1,0.39,6,5,1
driver_022,petrol,2.0,8.35,25,20.68,64,58,45,63,42,0.24,15,6,1
driver_022,petrol,2.77,9.95,19,24.7,92,79,48,86,45,0.97,20,6,1
driver_022,petrol,5.63,4.8,39,13.9,73,72,54,94,35,0.54,6,1,1
driver_022,petrol,9.1,11.78,31,15.19,57,53,40,95,31,0.73,0,1,0
driver_022,petrol,9.63,9.89,36,12.91,91,68,58,68,37,0.65,19,5,1
driver_022,petrol,4.37,3.58,30,17.82,65,62,50,73,13,0.59,2,5,1
driver_022,petrol,7.39,8.55,31,23.41,69,46,41,74,30,0.36,15,4,1
driver_022,petrol,3.16,4.52,8,22.05,63,50,41,95,29,0.15,22,3,1
driver_022,petrol,6.86,12.27,43,17.5,98,76,56,65,3,0.62,13,5,1
driver_022,petrol,1.1,14.24,49,15.39,86,72,68,64,21,0.66,14,3,1
driver_022,petrol,5.79,11.92,30,12.76,61,55,55,66,18,0.96,22,0,1
driver_022,petrol,2.23,1.44,22,20.77,59,47,46,72,23,0.73,2,0,1
driver_022,petrol,8.92,14.73,44,19.2,71,54,46,99,22,0.46,18,4,0
driver_022,petrol,8.11,8.63,36,15.58,88,66,63,67,4,0.69,18,4,1
driver_022,petrol,2.97,13.68,4,15.77,83,56,52,90,39,0.42,18,6,1
driver_022,petrol,4.59,11.17,31,21.65,62,50,44,83,32,0.42,20,0,1
driver_022,petrol,4.36,9.72,48,22.02,95,81,61,66,7,0.93,0,0,0
driver_022,petrol,2.06,10.27,21,18.86,69,47,43,83,5,0.82,5,1,1
driver_022,petrol,8.92,2.62,45,11.31,55,52,45,63,45,0.92,4,6,1
driver_022,petrol,7.12,12.42,22,22.99,66,48,42,88,24,0.95,19,1,0
driver_022,petrol,7.08,3.49,33,10.25,73,61,47,83,17,0.4,20,0,1
driver_022,petrol,5.62,11.98,12,20.16,70,46,46,90,2,0.19,17,5,1
driver_022,petrol,9.02,12.3,42,12.28,63,55,55,94,26,0.21,11,2,0
driver_022,petrol,8.27,4.98,16,21.39,94,62,40,94,35,0.69,19,3,1
driver_022,petrol,3.85,3.17,3,23.0,94,71,67,88,36,0.65,12,2,1
driver_022,petrol,3.33,4.71,41,13.38,72,58,51,69,27,0.38,14,0,1
driver_022,petrol,1.47,13.44,17,21.13,58,46,44,88,12,0.09,5,5,1
driver_022,petrol,2.77,1.74,46,17.64,66,51,46,91,45,0.96,16,2,1
driver_022,petrol,9.86,13.45,21,19.35,79,58,52,87,0,0.17,12,4,1
driver_022,petrol,1.55,2.95,12,12.84,94,86,51,69,38,0.8,21,6,0
driver_022,petrol,0.76,13.71,43,23.83,96,71,51,63,35,0.75,19,0,0
driver_022,petrol,1.92,0.86,42,23.32,98,87,59,78,28,0.97,4,5,1
driver_022,petrol,9.57,2.55,3,16.63,55,54,53,62,43,0.43,4,2,1
driver_022,petrol,7.47,6.8,50,19.81,86,76,50,62,13,1.0,8,0,1
driver_022,petrol,1.07,11.74,43,19.03,52,48,45,73,5,0.01,20,0,1
driver_022,petrol,5.06,2.95,19,18.23,68,67,48,99,33,0.41,11,0,1
driver_022,petrol,9.26,12.33,47,20.58,87,79,62,76,10,0.88,14,5,1
driver_022,petrol,3.33,1.23,19,24.81,80,62,62,92,27,0.72,11,2,0
driver_022,petrol,4.28,14.67,33,23.51,95,47,42,92,34,0.3,13,3,1
driver_022,petrol,0.6,3.51,4,17.09,79,73,40,89,7,0.25,9,1,1
driver_022,petrol,5.14,11.32,20,24.89,80,66,51,71,8,0.36,23,4,1
driver_022,petrol,3.03,13.72,41,14.31,53,52,45,78,39,0.83,9,5,1
driver_022,petrol,5.47,4.74,18,13.9,82,62,44,87,5,0.21,15,5,1
driver_022,petrol,1.61,9.31,22,19.35,61,59,54,78,30,0.87,0,3,1
driver_022,petrol,2.74,3.6,20,18.01,70,60,44,82,23,0.52,5,5,1
driver_022,petrol,0.13,5.9,16,23.92,57,51,43,69,39,0.19,2,0,1
driver_022,petrol,4.14,5.6,10,17.21,73,57,46,80,3,0.54,8,2,1
driver_022,petrol,6.99,14.92,39,9.16,55,54,43,80,24,0.73,15,4,1
driver_022,petrol,0.93,14.85,32,17.28,74,53,50,100,32,0.62,20,5,1
driver_022,petrol,5.4,14.31,6,21.79,93,58,53,66,0,0.12,1,6,1
driver_022,petrol,7.76,10.54,12,19.13,66,66,65,82,9,0.75,23,4,1
driver_022,petrol,8.01,14.31,2,13.83,60,58,40,73,44,0.45,1,6,1
driver_022,petrol,7.54,7.11,49,18.44,57,55,51,93,6,0.16,1,5,1
driver_022,petrol,7.77,5.45,6,20.67,76,67,64,66,15,0.86,2,6,1
driver_022,petrol,3.38,14.57,36,13.36,79,59,56,64,45,0.02,21,4,0
driver_022,petrol,8.84,13.02,22,11.06,71,69,49,70,22,0.84,5,3,0
driver_022,petrol,8.03,8.71,2,11.35,78,51,48,82,3,0.98,22,2,0
driver_022,petrol,0.47,5.21,33,16.91,76,53,41,99,2,0.48,4,6,1
driver_022,petrol,8.36,5.84,3,21.78,89,78,69,99,11,0.31,3,1,0
driver_022,petrol,3.7,6.6,15,8.51,92,91,80,75,40,0.89,12,2,1
driver_022,petrol,7.87,5.56,30,16.25,76,50,49,99,6,0.43,4,2,0
driver_022,petrol,0.65,4.4,38,23.21,91,63,59,83,24,0.53,2,4,1
driver_022,petrol,8.73,1.39,46,10.46,99,91,49,88,44,0.35,12,4,1
driver_022,petrol,9.53,6.19,43,9.89,59,49,43,76,35,0.89,8,0,0
driver_022,petrol,7.68,1.9,50,8.96,81,67,58,97,44,0.03,10,2,1
driver_022,petrol,2.8,10.76,20,12.17,81,71,57,80,28,0.33,12,0,0
driver_022,petrol,5.74,1.53,18,10.12,91,67,49,87,41,0.12,4,5,1
driver_022,petrol,2.15,6.84,42,17.69,56,46,44,93,38,0.11,7,2,1
driver_022,petrol,5.27,12.27,17,8.57,83,63,48,72,10,0.46,4,4,1
driver_022,petrol,1.0,4.06,48,16.01,59,46,44,83,23,0.91,17,2,1
driver_022,petrol,9.07,8.32,39,15.17,84,46,42,60,15,0.35,18,3,1
driver_022,petrol,5.33,1.43,8,8.63,87,84,48,86,43,0.72,22,4,1
driver_022,petrol,1.81,8.47,44,16.05,76,74,44,66,31,0.67,18,5,1
driver_022,petrol,2.2,11.5,6,23.78,93,87,69,66,30,0.65,6,3,1
driver_022,petrol,6.77,3.66,23,20.32,57,48,43,77,33,0.96,13,2,0
driver_022,petrol,8.55,10.04,32,14.34,64,58,49,71,39,0.68,14,2,0
driver_022,petrol,8.05,1.32,50,8.29,94,51,50,75,22,0.73,1,1,0
driver_022,petrol,7.87,3.23,17,18.94,98,64,43,62,3,0.15,18,0,1
driver_022,petrol,7.47,13.35,3,11.63,56,46,46,97,21,0.52,22,3,1
driver_022,petrol,9.09,4.98,41,14.12,74,52,45,98,34,0.06,23,3,1
driver_022,petrol,5.88,10.2,38,23.72,78,51,45,80,40,0.74,8,0,1
driver_022,petrol,5.22,5.09,37,13.18,74,59,43,79,38,0.51,12,6,1
driver_022,petrol,6.94,11.93,35,14.04,83,77,77,95,32,0.45,18,6,0
driver_022,petrol,5.77,10.22,44,15.95,57,47,42,60,45,0.69,15,5,0
driver_022,petrol,9.59,14.66,32,13.28,82,62,46,93,40,0.54,0,6,1
driver_022,petrol,3.12,10.81,49,10.29,74,50,41,79,43,0.75,0,6,1
driver_022,petrol,4.1,3.23,11,24.65,63,58,41,94,10,0.9,15,6,1
driver_022,petrol,0.13,8.19,11,16.24,86,84,84,99,19,0.35,22,3,1
driver_022,petrol,4.67,2.23,23,9.29,75,57,44,77,22,0.29,10,6,0
driver_022,petrol,3.1,11.9,30,20.93,78,59,51,88,21,0.37,1,1,1
driver_022,petrol,2.59,12.36,14,23.86,64,51,46,96,29,0.03,14,1,1
driver_022,petrol,5.53,11.61,34,15.07,86,67,45,70,20,0.18,14,3,0
driver_022,petrol,3.9,1.79,50,24.03,50,47,41,66,11,0.06,8,3,0
driver_022,petrol,4.75,10.33,14,16.01,74,72,55,100,20,0.84,14,1,1
driver_022,petrol,5.29,2.94,16,12.42,56,52,50,77,37,0.07,11,1,0
driver_022,petrol,7.7,3.35,3,21.39,60,59,59,62,31,0.63,9,1,1
driver_022,petrol,7.6,12.5,20,19.08,99,96,64,99,44,0.88,8,4,0
driver_022,petrol,6.41,13.93,42,11.05,62,51,50,67,4,0.55,13,0,1
driver_022,petrol,7.49,13.24,19,19.58,88,67,42,93,7,0.03,23,6,1
driver_022,petrol,2.28,1.88,45,9.93,80,72,70,92,37,0.33,0,4,1
driver_022,petrol,8.42,4.67,6,13.88,72,66,54,88,3,0.7,6,3,1
driver_022,petrol,8.86,1.45,17,13.84,99,65,50,92,30,0.18,21,0,1
driver_022,petrol,3.47,1.26,15,12.8,53,45,45,82,42,0.3,22,6,1
driver_022,petrol,9.51,5.98,45,13.81,100,59,58,66,14,0.35,22,0,0
driver_022,petrol,6.55,10.4,8,8.18,90,68,46,76,9,0.6,12,1,0
driver_022,petrol,5.56,8.37,30,15.69,55,54,40,99,8,0.41,2,1,1
driver_022,petrol,3.98,4.77,31,16.64,70,48,44,82,17,0.73,12,1,1
driver_022,petrol,1.31,8.34,19,9.18,83,53,44,83,37,0.41,11,0,0
driver_022,petrol,8.5,5.56,4,18.92,89,73,58,99,19,0.2,7,1,0
driver_022,petrol,7.94,6.76,12,8.28,50,49,42,88,23,0.34,7,3,1
driver_022,petrol,7.44,10.41,8,16.77,68,48,44,62,31,0.35,0,2,0
driver_022,petrol,8.89,12.43,43,11.07,93,86,56,64,11,0.74,11,1,1
driver_022,petrol,9.26,7.04,8,19.05,100,47,43,76,12,0.53,0,5,0
driver_022,petrol,9.27,8.44,35,9.72,86,57,51,90,25,0.13,14,4,1
driver_022,petrol,1.15,3.59,5,13.41,76,52,41,100,43,0.36,3,5,1
driver_022,petrol,7.23,3.72,33,16.41,52,48,47,93,38,0.06,6,5,1
driver_022,petrol,6.06,14.21,49,23.09,85,70,67,88,13,0.1,8,4,1
driver_022,petrol,4.7,10.23,23,11.63,83,71,50,88,28,0.91,17,2,0
driver_022,petrol,2.54,12.72,44,14.9,97,92,72,63,27,0.91,1,0,1
driver_022,petrol,7.34,2.61,10,10.21,81,60,48,77,13,0.17,20,4,1
driver_022,petrol,2.19,7.85,5,15.59,87,70,51,62,23,0.46,2,3,1
driver_022,petrol,5.11,12.31,49,23.99,65,64,62,97,39,0.37,17,2,1
driver_022,petrol,6.59,14.71,4,11.45,99,56,52,60,5,0.35,5,0,0
driver_022,petrol,8.68,0.86,19,10.82,87,79,42,98,31,0.23,16,5,1
driver_022,petrol,1.35,11.87,22,11.98,95,58,45,83,29,0.08,12,0,0
driver_022,petrol,4.06,1.66,21,17.95,81,57,55,84,21,0.63,21,4,0
driver_022,petrol,5.43,5.41,43,22.99,72,53,52,66,24,0.25,0,1,1
driver_022,petrol,2.58,10.71,24,20.73,75,68,45,76,36,0.53,21,3,1
driver_022,petrol,6.59,4.17,39,22.35,92,92,76,78,44,0.6,6,2,1
driver_022,petrol,1.73,4.06,37,10.41,64,54,48,72,20,0.68,12,1,0
driver_022,petrol,3.15,1.26,47,10.07,69,47,44,86,16,0.15,3,4,1
driver_022,petrol,4.55,2.01,3,24.63,99,63,60,63,38,0.51,14,3,0
driver_022,petrol,4.9,14.13,31,24.67,55,48,44,81,17,0.44,1,6,0
driver_022,petrol,1.29,1.2,17,10.99,59,59,55,63,40,0.05,2,0,1
driver_022,petrol,2.7,4.91,50,11.12,77,77,71,64,27,0.04,1,5,1
driver_022,petrol,1.38,7.21,28,20.29,91,50,45,99,38,0.87,15,3,1
driver_022,petrol,5.6,1.44,27,22.12,87,71,58,91,21,0.33,13,4,1
driver_022,petrol,8.41,9.09,49,24.11,71,51,45,74,45,0.82,13,5,1
driver_022,petrol,8.28,10.54,39,15.84,63,58,42,70,37,0.42,13,0,1
driver_022,petrol,7.94,6.71,22,17.82,68,60,59,71,16,0.06,14,2,1
driver_022,petrol,3.18,6.85,41,24.59,68,67,60,78,14,0.77,20,6,1
driver_022,petrol,9.76,9.89,47,14.49,61,49,43,65,36,0.22,13,6,0
driver_022,petrol,6.5,10.44,4,16.7,75,56,47,80,31,0.47,16,4,1
driver_022,petrol,3.24,12.62,3,10.19,88,59,57,94,40,0.86,13,4,0
driver_022,petrol,4.67,8.24,26,10.28,91,63,50,91,11,0.47,1,2,1
driver_022,petrol,6.54,11.47,14,20.07,94,92,74,78,21,0.94,15,2,0
driver_022,petrol,9.35,9.21,46,11.24,96,79,74,79,10,0.84,8,4,0
driver_022,petrol,9.26,1.22,3,15.86,54,49,48,74,1,0.05,13,0,0
driver_022,petrol,6.42,0.75,28,21.72,68,50,49,93,35,0.74,23,6,1
driver_022,petrol,0.18,4.02,49,18.13,77,54,49,76,28,0.1,6,3,1
driver_022,petrol,3.05,7.96,33,15.29,59,45,40,99,4,0.94,16,4,1
driver_022,petrol,4.5,4.52,41,11.25,62,50,50,73,26,0.06,20,1,1
driver_022,petrol,4.38,0.52,9,24.33,100,87,44,65,11,0.37,19,3,1
driver_022,petrol,4.1,11.64,43,8.65,98,63,48,82,29,0.1,6,0,1
driver_022,petrol,6.71,2.45,33,11.74,53,45,45,90,8,0.65,4,0,0
driver_022,petrol,4.76,2.4,4,13.01,92,82,42,74,11,0.75,5,5,1
driver_022,petrol,6.5,6.69,24,13.08,84,46,44,62,39,0.63,19,4,1
driver_022,petrol,7.23,11.22,35,14.24,68,61,52,84,10,0.99,13,5,1
driver_022,petrol,1.0,10.32,3,22.54,91,74,61,63,29,0.47,6,2,0
driver_022,petrol,1.22,6.92,18,18.69,78,51,50,73,2,0.62,5,4,1
driver_022,petrol,8.3,3.24,37,21.98,76,75,53,87,14,0.25,12,2,1
driver_022,petrol,1.35,4.85,16,9.55,55,51,48,65,11,0.8,4,1,0
driver_022,petrol,6.37,4.74,9,11.49,53,51,43,76,5,0.7,12,4,1
driver_022,petrol,1.73,7.65,6,8.87,54,53,40,81,29,0.82,11,2,0
driver_022,petrol,9.38,3.93,7,12.33,100,55,55,98,35,0.46,23,1,0
driver_022,petrol,4.32,10.19,29,16.97,60,57,45,98,34,0.73,22,6,0
driver_022,petrol,3.54,11.96,25,20.56,84,70,47,77,25,0.07,12,4,1
driver_022,petrol,9.28,13.18,2,12.27,56,48,45,75,26,0.44,15,0,1
driver_022,petrol,4.26,14.28,19,18.57,78,56,42,87,36,0.87,2,4,1
driver_022,petrol,3.95,6.94,36,24.47,71,68,67,73,9,0.98,12,3,1
driver_023,electric,0.56,1.55,40,8.1,88,55,41,93,16,0.13,3,2,0
driver_023,electric,5.55,8.15,31,22.55,77,72,46,72,35,0.99,18,1,1
driver_023,electric,10.0,1.51,35,18.24,60,58,44,74,34,0.42,7,6,1
driver_023,electric,5.43,10.49,50,22.94,51,46,46,95,45,0.85,18,6,1
driver_023,electric,0.27,6.49,40,9.79,94,83,83,96,16,0.39,19,2,1
driver_023,electric,0.28,7.12,22,21.07,94,70,55,83,19,0.69,2,2,1
driver_023,electric,5.45,10.74,45,19.2,65,47,44,67,1,0.38,4,4,0
driver_023,electric,3.88,5.68,31,11.66,86,75,40,69,1,0.52,23,2,0
driver_023,electric,7.27,0.94,15,11.6,92,57,51,62,9,0.07,22,2,1
driver_023,electric,9.13,3.07,5,20.56,55,51,47,89,34,0.24,5,2,0
driver_023,electric,0.52,7.47,20,19.05,70,62,57,61,19,0.6,18,6,1
driver_023,electric,1.8,7.34,3,19.37,60,51,47,93,1,0.62,9,2,1
driver_023,electric,1.26,13.16,38,16.29,99,56,43,61,1,0.35,7,4,0
driver_023,electric,5.65,7.85,29,18.5,59,49,43,92,4,0.47,9,2,1
driver_023,electric,3.01,5.63,32,17.19,78,45,41,76,21,0.94,3,0,0
driver_023,electric,6.75,14.47,12,21.81,71,60,42,91,16,0.56,14,2,1
driver_023,electric,1.24,4.03,37,19.96,65,57,43,100,14,0.43,23,2,0
driver_023,electric,0.41,9.93,34,17.2,79,73,50,65,32,0.16,2,5,1
driver_023,electric,9.97,14.78,50,17.39,56,50,50,99,43,0.29,9,4,1
driver_023,electric,6.83,3.98,16,14.5,52,46,45,72,35,0.17,18,5,1
driver_023,electric,5.9,0.84,13,14.98,97,77,52,86,8,0.47,20,5,1
driver_023,electric,9.44,2.66,17,22.28,52,52,41,61,6,0.55,15,3,0
driver_023,electric,1.93,9.38,15,19.93,59,54,40,75,23,0.92,16,3,1
driver_023,electric,4.11,14.41,18,16.07,54,52,50,73,38,0.26,12,6,0
driver_023,electric,8.53,11.89,15,17.86,76,72,60,83,29,0.2,6,1,1
driver_023,electric,1.28,1.89,40,14.97,96,89,68,100,29,0.14,17,6,1
driver_023,electric,9.69,6.78,19,18.82,91,65,60,84,40,0.34,4,3,1
driver_023,electric,5.65,2.98,41,22.23,77,59,56,88,34,0.86,5,6,1
driver_023,electric,3.08,3.53,42,18.91,67,63,53,91,13,0.87,2,3,1
driver_023,electric,3.89,0.75,18,11.27,68,68,41,75,11,0.39,7,3,0
driver_023,electric,6.18,1.06,36,12.5,90,60,54,95,1,0.21,22,3,0
driver_023,electric,7.18,12.72,9,14.64,85,50,44,99,7,0.45,23,3,1
driver_023,electric,8.21,8.02,48,16.81,79,59,44,87,5,0.92,23,6,1
driver_023,electric,5.68,7.38,14,10.64,90,63,47,71,6,0.55,5,1,1
driver_023,electric,8.15,3.26,46,15.57,86,46,40,95,10,0.02,7,6,1
driver_023,electric,6.04,8.13,25,24.41,76,74,49,77,37,0.7,2,1,0
driver_023,electric,9.95,13.95,45,10.59,60,55,48,84,28,0.48,17,0,0
driver_023,electric,9.02,10.15,27,12.58,78,78,44,87,22,0.62,17,6,0
driver_023,electric,9.19,13.99,26,24.07,83,45,42,98,23,0.87,3,5,0
driver_023,electric,9.08,1.6,38,18.18,90,54,42,97,3,0.44,7,2,1
driver_023,electric,6.58,5.98,7,11.14,100,91,69,89,20,0.64,9,3,1
driver_023,electric,7.11,3.09,31,22.73,51,47,43,63,14,0.07,8,1,1
driver_023,electric,5.19,2.38,49,9.45,93,74,69,71,26,0.29,17,5,1
driver_023,electric,4.54,1.82,35,20.28,87,70,66,80,39,0.4,17,2,1
driver_023,electric,9.24,10.81,21,13.36,74,64,47,62,23,0.09,12,5,1
driver_023,electric,0.76,6.51,48,12.43,76,68,54,81,35,0.51,6,1,0
driver_023,electric,6.96,13.75,18,21.02,80,71,49,86,17,0.66,17,0,1
driver_023,electric,4.52,6.47,50,10.57,67,66,65,90,5,0.42,17,2,1
driver_023,electric,9.93,7.69,13,18.57,50,50,46,95,41,0.32,1,5,1
driver_023,electric,4.85,14.95,35,18.35,52,52,48,99,28,0.19,19,6,1
driver_023,electric,4.46,10.76,47,17.18,93,82,70,65,15,0.09,0,6,1
driver_023,electric,5.21,6.65,3,19.47,65,58,56,73,14,0.89,8,1,0
driver_023,electric,6.35,10.45,29,22.6,81,65,55,65,10,0.91,8,4,1
driver_023,electric,3.97,14.6,6,9.95,82,62,59,84,7,0.84,21,2,0
driver_023,electric,8.1,1.2,30,15.96,75,60,58,76,34,0.99,10,2,1
driver_023,electric,5.81,10.12,10,21.58,89,80,41,91,15,0.57,12,2,0
driver_023,electric,3.15,3.58,37,16.34,99,47,44,79,36,0.71,10,6,1
driver_023,electric,8.85,4.95,18,21.25,76,68,43,65,18,0.05,17,0,1
driver_023,electric,2.4,7.23,27,16.92,60,48,42,90,6,0.33,15,3,0
driver_023,electric,9.22,7.82,10,21.58,86,48,44,100,41,0.45,9,5,1
driver_023,electric,0.63,3.05,28,21.41,72,71,52,83,31,0.08,8,3,0
driver_023,electric,2.57,3.34,32,11.93,92,75,56,64,39,0.41,2,5,1
driver_023,electric,7.21,11.34,8,23.63,53,45,42,78,30,0.06,14,5,1
driver_023,electric,6.73,11.97,4,22.01,89,49,47,60,30,0.79,4,3,0
driver_023,electric,5.04,4.7,3,21.37,60,59,52,76,3,0.52,19,0,0
driver_023,electric,8.76,10.84,20,12.65,83,63,60,96,32,0.51,19,1,1
driver_023,electric,9.25,5.4,8,18.52,68,55,55,75,8,0.38,3,3,0
driver_023,electric,2.01,1.51,42,18.25,63,58,51,85,45,0.06,14,0,1
driver_023,electric,4.48,12.69,30,9.18,85,49,44,78,45,0.24,22,4,1
driver_023,electric,5.01,9.32,33,21.29,75,66,63,80,32,0.97,21,6,0
driver_023,electric,8.05,7.64,11,21.04,67,54,45,70,27,0.97,18,3,0
driver_023,electric,6.69,13.54,5,24.16,57,55,47,95,11,0.55,4,5,1
driver_023,electric,3.99,12.21,45,20.37,93,80,77,99,31,0.9,2,0,1
driver_023,electric,6.65,5.02,7,20.17,53,48,41,73,39,0.0,22,2,1
driver_023,electric,5.1,5.73,26,23.99,98,92,64,77,11,0.56,15,5,0
driver_023,electric,2.2,9.14,18,21.36,76,68,64,68,0,0.45,21,2,1
driver_023,electric,7.9,3.54,25,18.44,52,46,41,89,33,0.14,2,5,1
driver_023,electric,6.39,9.61,27,19.6,61,49,47,87,39,0.31,17,6,1
driver_023,electric,6.17,10.99,23,20.4,77,48,46,81,9,0.67,12,0,1
driver_023,electric,6.85,12.64,3,9.48,56,47,42,78,0,0.05,21,1,1
